GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021500001,138,203145,Kent Bazemore,1610612737,Atlanta Hawks,2,10,9,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,12.0,-1.0,1,0,20151027,ATL,DET
Shot Chart Detail,0021500001,152,203145,Kent Bazemore,1610612737,Atlanta Hawks,2,8,28,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-2.0,2.0,1,0,20151027,ATL,DET
Shot Chart Detail,0021500001,260,203145,Kent Bazemore,1610612737,Atlanta Hawks,3,9,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-183.0,174.0,1,0,20151027,ATL,DET
Shot Chart Detail,0021500019,7,203145,Kent Bazemore,1610612737,Atlanta Hawks,1,11,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-27.0,0.0,1,1,20151029,NYK,ATL
Shot Chart Detail,0021500019,197,203145,Kent Bazemore,1610612737,Atlanta Hawks,2,3,44,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,17.0,8.0,1,0,20151029,NYK,ATL
Shot Chart Detail,0021500019,204,203145,Kent Bazemore,1610612737,Atlanta Hawks,2,3,17,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-235.0,-31.0,1,1,20151029,NYK,ATL
Shot Chart Detail,0021500019,209,203145,Kent Bazemore,1610612737,Atlanta Hawks,2,2,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13.0,110.0,82.0,1,0,20151029,NYK,ATL
Shot Chart Detail,0021500019,303,203145,Kent Bazemore,1610612737,Atlanta Hawks,3,7,20,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24.0,-241.0,11.0,1,0,20151029,NYK,ATL
Shot Chart Detail,0021500019,435,203145,Kent Bazemore,1610612737,Atlanta Hawks,4,8,29,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-38.0,43.0,1,0,20151029,NYK,ATL
Shot Chart Detail,0021500026,33,203145,Kent Bazemore,1610612737,Atlanta Hawks,1,9,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,27.0,7.0,1,0,20151030,ATL,CHA
